videoid,auto,sub
gs3U4ski9RQ,False,False
s2403_KThbo,False,False
2i9UPTDUFJo,True,False
jfXVg41NXQs,False,False
GEQGDJNPIbE,False,False
Wt9k4V1OoSU,True,False
ORh09y2yZjs,True,True
pdaFxE-3kH4,True,True
QmlQhCclgvg,False,True
wjP9SpmipZY,True,False
4oXZXT3D0UE,True,False
m68OdO2B2Fc,True,True
F-ikSQjphgA,False,True
7OeeHz0uNdM,True,False
e6V0G6LzEsk,True,True
biXoI2t8nMc,True,True
ASujZrWqhbY,False,False
ItgpnsJS2pE,False,False
vo4pMVb0R6M,True,False
dQRYrxnSwy4,True,True
RAD-FxsuEyQ,True,False
_2VH5HUoKm0,True,False
cARYSF9apm4,False,False
RwMULTwR6Ik,True,False
PSdRsZgMOjI,True,False
P9PEQy1Qy_I,True,False
T7_nrnXoKUk,True,False
ZBWT4LzGQwk,True,False
adUD-GrxofA,False,False
Hb841Can99c,False,False
BW4QrlvBqf8,True,False
EFPRfbgWguE,True,False
QRfDvRPR29Y,True,False
c5_jGpcxNGY,False,False
1NBF6yM2BAU,False,False
yt2Zj_WX5o8,True,False
BukKR_41r9g,True,False
rsZSxTCzODs,False,True
LZ_IaibrH6Q,True,False
oEJMsvj83Uk,False,False
tzJKSCkJ17Y,True,True
-i-btyKzWLQ,False,False
54KyOW0naRE,True,False
kZTNiDV9dYc,False,False
Jvz3F4HP170,True,False
kWivns_RD64,False,False
LIn9ZU8HPWM,True,False
g8EiWMk3Eas,True,False
R8M2Gk5RSbo,False,False
xvL4vacNBhc,True,False
JwTSIKVcKbs,False,False
WN4dQUc_Wlg,False,False
xQHe6imIUDQ,False,False
BCiuaC_2sz0,False,False
e9jFVEBfv74,False,False
CIF-hBoppGs,True,False
676sD_nSgA8,False,False
MwSyBAgCtqE,False,False
-iIZ9KXUzw0,False,False
1fqSNus1s2E,True,False
qeLDd3a37TM,False,False
rocMjqH1RA0,False,False
TQzc2JuwkXw,True,False
5CnQMlDagok,True,False
J_XA6pMIoGQ,True,False
4Mw5B5NDQhY,True,False
68dfmBv9HUU,False,False
Z_z_AsQI2c8,True,False
HpTeRFepVv8,True,False
9SkDYezegx8,False,False
t2h7QPZnOqA,False,False
svAK39x70IU,False,False
Igzj8kXa3RI,False,False
00DiKfbO-Jk,True,False
F_0J-O2y-7I,False,False
nBnywXh2-d0,True,False
dfxgB4qojKE,True,False
6mQph13dJDA,True,False
dxVH4wlxrQc,False,False
4lJrqkchcmU,True,False
C2RrpXkpCD4,False,False
HNVKPskGEHM,False,False
jkhQj2zNj9I,True,False
go5sFTTyOWo,True,True
HxShUL6GEYY,False,False
4bDz-kE7wwM,True,True
WFa3ZY-zI6Q,True,True
t1SyZoJXJo4,True,True
9oUnZqjTLwg,True,True
qFTsOv400qA,True,True
-Y-WedpjlB0,True,False
boQQ4edXNzQ,True,True
Qaf6baEu0_w,False,False
a3bncShvmHU,False,False
YO6dUWjVmvI,True,False
FE0eBla0mg0,True,True
z-MRb1ffZhA,True,True
-SNXrJDkftY,True,False
bw5KuV368Eo,True,False
dBnniua6-oM,True,False
A7crF3KDsgs,False,False
5HW9sI0fOeo,False,False
CpGcegx3l8Y,False,False
ylVjo4lgVjY,False,False
0h2nU0C3BrY,True,False
fEzl-pVbFA4,True,False
ZiKSg7hpEMU,False,False
juTAtlBCuX8,False,False
CV-wvgPEsYU,True,False
TfeA9eJsPuo,False,False
Eopbj8ZPJBQ,True,False
15aer_LSXiE,True,False
mc1aq9Q-AzE,False,False
CWGdpsZSmoA,True,False
YghgisQFP2k,False,False
haWkMScMHgI,False,False
O8AK9jcaTPc,False,False
r6BLR5_U8ME,False,False
lqB01X2A3e8,True,True
Kb24RrHIbFk,False,False
71VlrvI1hUI,False,False
TIKqXkmsYJk,True,False
Wn1h526I2Yc,True,True
40UjTwkTIN0,True,True
OaBimfEoVFI,False,True
zKC17254flc,False,False
16Fz42sFAcg,True,False
78DWFrhAU4M,True,False
MS_oYO6mE7A,False,False
4Nc7spZ1mN8,True,False
vTMnUKzy-xo,False,False
QivHAW9Csyw,True,False
y9pW4Y4dOuI,False,False
STmexrvzu3Q,True,False
nhFe4X7rA4U,False,False
Noe6Etx8D2A,True,False
XosikeE1lmI,True,False
-Fj-__sNNw4,False,False
Od8sJ3v_C8A,False,False
O2bDOVosAXM,True,False
g8TINhEfVsw,True,False
MNbWz75F92Q,False,False
xW56NvGz8Zc,True,False
JC6Jmfhi1dM,False,False
aEySyNngwvY,False,False
VvPOjMyrPg0,True,True
rpWfbmyqibM,True,True
cNcecuGzTDg,True,False
rR7y4dyGvTk,True,False
6_l4kDE1sls,True,True
zPMEtnBzRIY,True,True
8i-5MwH9m4U,True,True
A6Dkt7zyImk,True,False
-hSJWt4SwzI,True,False
1m6en0SQNFs,False,False
lED7fH9bEug,True,False
36m1o-tM05g,True,False
eX03xPx0dmw,False,True
_160oMzblY8,True,False
kAlawvE8lVw,True,False
m4NXbFOiOGk,True,False
libKVRa01L8,True,False
_M9_BvScgtk,True,False
WRQ-RSNImIM,True,False
MfTj8ZFaUy0,True,False
V8EpLEiIyuc,True,False
4HGNqFdaD34,True,False
HCDVN7DCzYE,True,False
6AviDjR9mmo,True,False
PtkqwslbLY8,True,False
D8DouKeOkfI,True,False
2HoTK_Gqi2Q,True,False
aacHWoB7cmY,True,False
LlXVikDkyTg,True,False
EUU0-ZpFoK4,True,False
KxJRuth9i3o,True,False
KjL4gyML1aA,True,False
YjkRSlTxsZM,True,False
6mT0AinC9bY,False,False
o43F27K5yHQ,True,False
aH96JBxbDsU,True,False
K-syting8Ss,True,False
tuzIIumLAvE,True,False
dRyNKJ62YWs,True,False
lnKx3_-GI-E,True,False
ejahOyQa778,True,False
75p66LOoeVk,True,False
MvhXdzwuKUA,True,False
LEC6_BqudLY,True,True
kDEX1HXybrU,False,True
FTUV0t6JaDA,False,True
LnKOKISS1Zc,False,True
3yZDDr0JKVc,False,True
jC6MJTh9fRE,False,True
jXkIYpohZ_0,True,True
2G1ueMDgwxw,True,True
JEVurb1uVFA,False,True
JtyRN4YFRFI,True,True
UjCDWCeHCzY,False,True
Jsiy4TxgIME,True,True
YjAXz1hFJug,False,True
NBkvWCmz2W4,True,False
RPIcOMtpybc,True,False
3wWC1tbcbLc,True,False
VwtbAEoet7M,True,True
apUn-YMMdZ8,True,False
-sOfro16458,False,False
8JYP_wU1JTU,True,True
1Vajuce8nyU,True,False
-wHPT3rS5bI,True,False
bNFMkn2n0rY,True,True
qVoDVKj3kJU,True,True
W2KouW8Bzy8,True,False
g9aDizJpd_s,True,False
DogyzX7kxK8,True,False
VPMeBcFdmzY,True,False
gt_raJgxKis,True,False
SgKCGwSdCMo,True,False
7zs41CkIjRw,True,False
tRtZufcM3Qk,True,False
DPIAVBv5iH4,True,False
QAqgtCMdPXg,True,False
p8FZVv0fwt0,False,False
mDg2xWJm8zI,True,False
Q8ijKtdIRMQ,True,False
-tJmEIU1RgQ,True,False
kzhuZmzoX5o,True,False
Fh4_zKva3NA,False,False
LgG9dFUDNKs,True,False
lfRt0Y7e5Ow,True,False
5Da84ZIzwUU,True,False
oCbM8l2CyYI,False,False
A_8yPgC9zQc,True,False
gAWcBSZ0klw,False,False
HPPZLVbMgCU,True,False
tzNCFcWqjJo,True,True
dslO-3GgenY,False,False
Zmof_UCX9i0,True,True
UmRH6sv9rnA,True,True
3RkhZgRNC1k,True,False
xmD9QM8wGIg,True,False
CqINiZaVSd8,True,False
pgasGt17Kqo,False,False
sQK3Yr4Sc_k,True,False
zOjov-2OZ0E,True,False
A8j3jNLseDc,True,False
56g4rpljQIU,True,False
w0bJSEfIVaI,False,False
jkFYD7R_Xig,True,False
hsHcqSj5aBg,True,False
c2VIF2iw73o,True,False
kftxSmLCqO8,True,False
-hOTVtBOD0M,True,False
VpgKAjLfqL0,False,False
rhtF8lK0IWg,False,False
CxRW-P3kvF4,False,False
UaTgiJrQyWY,False,False
wpcLWrOR5ls,False,False
Cluj_4cpxV0,False,False
sxZFf1pq3vg,False,False
-3IG1mbJSNA,True,False
VJj0w_rJfX8,False,False
GYFDaeamHmo,True,False
L5IkYBKJ-Vc,False,False
20ks8gLJW-8,True,False
e7h2k5CWBDc,True,False
dlQX-oioj4I,False,False
3iWJiNwvkgo,True,True
zURCV71ckRo,True,False
_Ua-d9OeUOg,True,False
T1KRQ3RcvXA,True,False
ucXdakYzWYE,True,True
NIH0UDYHTDc,True,False
HO0jyvzIa4Q,True,True
P7RjwaG2QdY,False,False
3jD_UuOfXeI,False,False
JDy95_eNPzM,True,False
9Ht1xcT8BXU,False,False
tP6gZCk3uw0,False,False
0BkO_bzK8_w,False,True
IvveZr0D_9Y,True,True
HOJyRnDsdlk,True,False
tdy443lTvt8,False,False
JTPhQSw_HTQ,False,False
kN3TRKnID_I,False,False
yx52D7QiGHg,True,False
4rGsdAow-zQ,False,False
If0lSY3wX5A,False,False
AKWqIk0aqCI,True,False
qMO1aXTS_gc,True,False
iLDNuYz0Ov8,True,False
dU2QisyDLTQ,True,False
CKio1AFVvmE,False,False
Lqs9YS3k6CU,True,False
3NeZo4zivMk,False,False
vQ3_Oq0s4T0,False,False
Q0tqgR8xD8k,False,False
pCm-gcx6vbs,True,False
fzjSmCevmF4,False,False
n8aDSnRsGvw,False,False
HNBCVM4KbUM,False,False
6ymUzXUHZVU,True,False
6OxMB6yqwiI,False,True
rPmi8Lfpgt4,False,False
O5Sduwj9G98,True,False
uz7dxsocJxA,False,True
M0K4CchaL40,True,True
NrsNgDeOMWE,True,True
Gk8QQdSrxRo,True,False
UE3sTF3oj6w,False,False
gP8VPbTid0I,False,True
6eOLwjPJfBk,False,True
AFg_yHje-NI,False,False
XRr1kaXKBsU,True,False
PzJyWtcmCOU,False,True
IRFcOE5WDWo,False,True
yxhlOvyh6xg,True,False
kjMA9kgm0-Y,True,False
acSH3iv7QuQ,True,False
Re5y88GZj4E,True,False
K4vmG1lD7d0,True,False
EeNMhrzXzrQ,False,False
PDG0NXQ2fBA,False,False
GHWkZaAueuM,False,False
75KKX8z-O_0,True,False
QwlZNyqsPPY,False,False
GWjFl7Mh-dU,True,False
sTgXN0ctWJo,True,False
S8xSnfrKBy8,True,False
ij5HLcJdcE4,False,False
3uUT2mfTh7I,True,False
f2PbknqjLfE,False,False
SNKcbW5cz3k,False,False
rrVLD7S8kIA,True,False
h0JvF9vpqx8,False,False
zUNhn1KzCko,True,False
yJS9HPeyu6A,True,False
AZqAmIXCkNA,True,False
g05Yx7uhI7Q,True,False
RfwkBAH1miw,True,True
YctwA4ul3aM,False,False
OaqkQJA-qAo,True,True
U1tCAnQbllM,True,True
ym_1fD-t-Ls,True,True
D14sbsps0CU,True,True
3ez10ADR_gM,True,False
LrxCPXbH8b0,False,False
0b3xuWGdM_s,False,False
h7MoQkT0W0s,False,False
Px6rex_dR7k,True,False
dQusT-YhlKc,True,False
9k-l9WijHMs,True,False
-GXm7BP5EP0,False,False
2Dc5zCAE9Vs,False,False
08J8ih7FqFs,True,False
e8dp1ZN_i6c,False,False
ZhBXyvk-H6I,False,False
o4c7NXiMdiU,False,False
7C1Fd-pCTeU,True,False
bhBhn4ij-T4,True,False
z9Ll6Xn7Vi8,False,False
iZicgXSuO9Y,False,False
ytI6JEdzn90,False,False
noEZ6qbipaU,True,False
1ptLYAtQxOc,True,False
TJEKwcqleRw,False,False
gsDcmMPA1RE,True,False
4MMdJHYHoiA,True,False
wKDt1HVwJYk,False,False
jRNpbWT1L3U,False,False
p-0EWPTgRck,True,False
HOdfoGPhYrU,False,True
IN9AUtvhvdM,True,False
qgyKVvNBQi8,True,False
Ni2Jm35OZJA,True,True
SAzUh4qrVKU,True,False
Qja4z1HGDQo,False,False
Q2hxlxWYTN0,True,False
d0uFvhCHWCo,False,False
pTn6Ewhb27k,True,False
__pl88NO9Jw,True,False
trHu9E8bZAI,True,False
ALk5F8jsz9w,False,False
Hs9XdCMAYTw,False,False
3mvr0yQ47n0,True,False
3LiiEX7xnYE,False,False
ttptqFvPqRc,True,False
sbrgDgezEzk,True,False
IAJhI7Qyeoc,False,False
9BvwH44XkkE,False,False
wf7NmeX0jpM,False,False
ix2fR-rh1vc,True,False
D0JddyvTosY,False,False
kokio3R65WQ,True,False
toguODRcrlA,True,False
pCBmIe-K65Q,False,False
wXvEvbcygBs,False,False
17_e9b-8P1w,False,False
QIjIvvHGJ9E,True,False
rVhU8Vyhz7c,True,False
lAPA7blUqWs,True,True
6Af6b_wyiwI,False,False
taKKVBVoKhg,True,False
Kvq72VpbxR0,True,False
UwFXvc1rJDw,True,False
KMZGbaXYq58,True,False
SNtlTY5VH3U,True,True
VI2z4hUCdzg,False,False
j3CPLPfKYlo,True,True
a8DSMrqNKD8,False,False
ccVOtwm_UX0,True,True
OqsRD4HPtH0,True,False
0sHOdNz1swU,True,False
a987Lplqj1o,True,False
MHy1cfKl5c4,True,False
bQvwutOrY9U,True,False
HZ4-1E9ep3s,True,False
1BbhuGEbrM4,False,False
Kdsb0LfJGJ4,True,False
ohFYKT7-ezY,False,False
wnzMyDJfF9M,False,False
l5NA62Kz_sU,True,False
ObzmzXHDd6w,True,False
0zdWiMMTC-g,True,False
GY6O7LlpqqI,False,False
L82w6-f_1Tc,False,False
6Gc1xv9n1q0,False,False
7vcNDtjTSYY,False,False
-PIx6wzOKtY,False,False
sbGjpuiJ_l4,True,False
cpyBzF9vNfw,True,False
2rYjhmbqSok,True,False
wO8YGFDgseo,True,False
p91-qhBYmiA,False,False
sLryCFJrVx0,False,True
bBSPW3INEg8,False,False
tFw2mJTyvgk,True,False
krfcq5pF8u8,False,False
c1rPFj7CCGE,True,True
JE3WolFKkYo,False,False
QLnS-hI-wqQ,True,True
mRD0-GxqHVo,False,False
WOyD9U2GIkY,True,True
Gy9vc6h7OtQ,False,True
Y4Zdx97A63s,True,False
LjmeCk6KF7w,False,False
BwRGaRKpYHo,False,False
U1ErNQV1Lw4,False,False
6pv9A9EJG3A,True,False
Q5G6j0i8UtI,True,False
500ljnZjTqM,False,False
WnvMEHR4j5M,False,False
mIjJqr65D_w,True,False
wmrbs1RqLX4,True,False
zAyaNz6JRsc,False,False
O6SVVS0_ZlA,True,False
x1R3qhxmqyc,False,False
yhqBlDO7jcE,False,False
KqY0PpD4dd4,True,False
imd7lnZWFA8,False,False
LEPFp5o1jIw,True,False
-jiIr4eoyaw,False,False
slcRzToTUkc,False,False
YqNYrYUiMfg,False,False
eiNkqyCIuro,True,False
A00bwdC60HQ,False,False
6xHTTovSiOU,True,False
qd90_2rmB8s,True,True
Ow_62fyNL4c,True,True
Cqbleas1mmo,True,False
DeUBXgRgxio,True,False
_wNsZEqpKUA,True,False
6ngfQwW6WaI,True,False
1SrcYL1kGDE,True,True
oC62evwnnY0,False,True
klTHfvN-FHE,False,True
1-E78Cnq_Ko,False,True
r6zIGXun57U,False,False
NLUOUoTbTQk,True,False
ttl6jLUsCmQ,True,False
6RsJT1iB-Z8,False,False
bafxeKQnRs0,False,False
hd0-eiOPetc,False,False
8X9ogws5WF0,False,False
MjWgV2ZHoTc,True,False
uWcHadPh7GQ,False,False
pIxCN1EJ70U,True,False
ROVpwfdvR8w,False,False
I8J0W8bCLhs,False,False
xHxauIUD4DI,False,False
myLtWZxecVU,True,False
F34FvVBbUdk,True,False
LnKdpizG8lw,False,False
E7AsXP4W-H8,True,False
_vTLXI1HGVQ,False,False
SLIvKaRRZTA,True,False
vtWXB6PBPtE,True,False
bkDUJhKAmJw,False,False
D8yWafa8MvU,False,False
w3VqlqPGHP0,False,False
Mw-sxsg-maI,False,False
8hWmU26igXc,False,False
kHopYkvGtCg,False,False
flSv2HVSnYg,False,False
rzC1jZGOXpA,False,False
5m0M3KOd_XM,False,False
hLPpYCISwUQ,False,False
Y0QDkZBvJQQ,False,False
-Le99xEa-48,False,False
bvAcW3Qy4Tw,False,False
teLCw1r8Q4s,True,False
gTBCHu0btn8,True,True
dYAQJc7-iZ0,True,True
VfNqA2ukNrk,True,False
W-IBzASl5z0,False,False
2_MsJoPGIu4,True,False
Ew9oewvyd0M,True,False
iIc0PLt2vM0,False,False
QGFlHC0Yh5M,False,False
sgAQMsZ2gX4,True,False
CaryjOdYFa0,True,False
HIAIJmSVxO8,False,True
HPv1GQ6ojcE,False,False
x_OGKTJ8dDQ,False,False
f10BqxWlAl8,False,True
qcgwYQhjHtw,True,True
EQbWua9KCl4,False,False
QrAU3Y6clXI,False,False
g10VEl3MVjA,False,False
bBpBwy0dUhc,False,False
drBUohIVdx0,False,False
Q8Z4uCr_OTU,True,False
PZXVZzstSIc,True,False
6uRs0CFUcJc,True,False
XdGKvYnynBY,False,False
tKLxXU0WAFA,True,False
8UbST3HeoOs,False,False
QmgI3-14Tes,False,False
G0qDArNEZdQ,False,False
ToFBQMII-DM,False,False
3XjFYSfBsAc,True,False
KNGS2PnQS7k,False,False
nrUcvNCM9Pw,True,False
ztxmq8cafPA,False,False
HCX1dkot5Nc,True,False
CqcOZ3gPVKM,True,True
eHd2hLH3_2s,True,False
92qpm_UAtNI,True,False
rKW4E7k0oQg,True,True
edeEclYO3q8,False,True
-vz87yB9Jrg,True,True
ahQ1TGiKQdc,True,False
jWwJnEq3134,False,False
eSNhFNF3m9s,False,False
VPhO_oCKb7s,True,True
wobArElYWyU,True,True
oqYbG8Zhoag,False,False
Xx_wTLzRY3M,True,False
MwpeJnNUlGY,False,False
32-FPIYU5mE,True,False
8JyZyQTrVdA,True,False
lRqQfaW3M3s,False,False
8FanEsygR-U,True,False
GdYTzXKR_bQ,True,False
HmwqUUPOE2o,True,False
N1A-JGIF1Vc,False,False
odAgWwlNpj4,False,False
ZuZwfOVUwoI,True,False
vfONnq3_irI,False,False
8NlO6Fp6k5k,True,False
hKlo5FWlxnA,False,False
_3OE7s4msCs,False,False
dWV1T5EV7iY,False,False
HpvA6V-qAck,False,False
JdT_yE3-e1Q,False,False
-DGomdNmAak,False,False
lX-b0t5qnPo,True,False
V70YlTvjOsU,True,False
YtJnB2Glnho,True,False
IzxMGcfUtoc,True,False
TmkfdLOIn4s,True,False
_QTXXRF7I4A,True,False
H7EPuUMTyMs,True,False
PE4btG1C_Nw,True,False
1XUaTszLV6Q,False,False
hzWIk63nMAM,False,False
F5I71VNgjsA,False,False
0TQkPM3Cz90,False,True
yHRiVI7Yexc,True,True
KPuLyDq5S-c,True,True
GNpJNHmBj_Q,False,True
T3H4dfYGCvk,False,True
qmJspV-6qlQ,False,True
I_C2RrBHpFE,True,True
iNYcb6O5VnU,False,True
ZYM6YO-RQYg,True,True
9E5W5Vz-vOs,False,True
ZJLesYFMS34,True,False
5u2FXZs-quc,True,True
BDWqwcTtZa0,True,True
1D1Th_uEFeM,True,True
dk1Qwkjtkvg,False,True
912S1cUHOhw,False,True
dJPmgOUt9pY,True,True
rLdtEUHzmGU,False,False
MyX6lvPrj7Q,True,False
MtCMtC50gwY,True,False
CNCt9vXozSU,True,True
jXfhxCtcUbU,True,False
MZtJSkHzeIA,True,False
xJYBANCAfhk,True,False
ksmcweGGqes,True,True
aQav6Dwm-UY,True,True
hJ31Sbt6UbA,True,True
SSfPvjmVDXE,True,False
tF5No6CGNTo,True,False
Sm35_yCU4ks,True,False
aUsWFSOf95Y,False,False
RztYX--YJQs,True,False
qfAHL4paO-U,False,False
vAubr5aN5z0,False,False
5CBhLrP3UcE,False,False
_7F2dYVf4Xs,True,False
mVJ7taTvRqA,True,False
xvrW2YNkkFI,False,False
tjfdwZs1i18,True,False
H3D9O-7IpZ8,False,False
snntfYxe6b8,False,False
mwzQqcY_iMI,True,False
kjfDuGEIlmk,False,False
YJBnBZ-fUm8,True,False
Me0yR1UuA4o,True,False
UePOSIMDF1E,False,False
qYvXk_bqlBk,False,False
DE2xhP2u1co,True,False
AAGIi62-sAU,True,False
oP0TGEr4UXc,True,False
NBALoNxCNfk,False,True
bQnvl_B53Bs,True,True
mGXe5g_yf_4,True,True
8X-tmZJRARI,True,True
hFV71QPvX2I,True,False
xG61CapseLU,True,False
ZfYToNX__RY,False,False
MIrQv-Wj9-4,False,False
vwuCejZC5VA,True,False
iqxtAEurL6g,False,False
bTO0JfORi-Y,True,False
yxi5-vsaSFw,False,False
8ASWoswsusc,False,False
bjhkRmOdeR0,True,False
U5sqIAvvLVQ,True,False
nIbUtLTvUOk,True,False
9ucjFuwUsDA,True,False
lLE-Wqplkq4,True,False
5hyG6CGDpP4,False,False
dmqQtKmLrUI,False,False
PFUBI-IuOVI,False,False
zmeRGszuKL8,False,False
Nb8XzpkoPY4,True,False
MgpnuCHFFP0,False,False
pD4R5B5g3xo,False,False
7V5zILv5Utw,False,False
Mc7FYJRTdWQ,False,False
nCkblLhs0-4,False,False
z9GXI_9DXF0,False,False
BXNlc2gIxG8,True,True
Y9yBjfOBIcU,True,True
LP-cmhKf0Q0,True,True
XMGxxRRtmHc,True,False
CDsNZJTWw0w,True,False
Grkp0RnoBiU,False,False
6HECSCw-jmQ,True,True
RjeBRjGGCj4,False,False
tYz7OgTaIo8,False,False
yE07FbWmew8,False,False
DX8eDJ1CxKo,True,True
9qoXM6P5u9Y,False,False
lvjSazuf30I,True,False
d4GyMKBm59U,False,False
O-lSPLMYPVI,False,False
keSAHaORMQk,True,False
ZSiFBa4LBYU,True,True
vOIuTh38Bls,True,False
n9Qnqu9iEVk,False,False
zHJk9JemcAw,True,False
3Tu39plL2tM,True,False
mjxhlsKmqSc,False,False
2fLxA6ErLRM,True,False
8X0mKQXE91s,False,False
1RhQr-auTGA,False,False
jdebXYKNA5g,False,False
w1vFCXBkiNI,False,False
1XTiL9rUpkg,False,False
2ELDgrrnet4,False,False
EimWFH_gyMU,True,False
W1UqbT2CFig,True,False
eB8wRUu9FJY,False,False
6VFMb8vcncE,True,False
Xmfrfi-t37U,False,False
yK6r_W9gXB8,True,False
RqRGMlV-fMY,True,False
WTxYhXXUGcc,False,False
1hKXEEUElO8,True,False
Ii_9MKwGxIw,True,True
v00mK9KlJRQ,True,True
fn31heN5MJo,True,True
LP02BulYw3g,False,False
WHlrnh-s2YM,True,False
mJfnb7PIHDo,True,False
iW16WWmWZL4,False,False
mVoTjt66CQ8,True,True
BmqDLvb6l5Y,False,True
4ptJxlXHEZc,True,False
tFq6Q_muwG0,True,False
atjlJkGiptA,True,True
ofH1j0R__XE,True,False
Tjtu9iU5r8g,False,True
QIdMjxYZoog,True,False
JZ3kezqk__Q,True,False
eK5TbCVxRY8,True,True
VD1PFMScLdc,True,False
GIMgamJKcLo,False,False
WmXeufu6-w4,False,False
peKHeI9Ql8I,True,False
9JrjsUO-ZTA,True,False
zIOJfLGPkR4,False,False
26uUgnibUFs,False,False
QII0u_keRO4,True,False
NHr1J6P-k34,True,False
1SZHfu6qgdo,True,False
hIJMHKBAs1U,False,False
158DiiaF9t0,False,False
8n5iccfdEdc,False,False
7Fng0vugMeY,False,False
GjOy-HSYWRo,False,False
iSUj4PHisqs,False,False
ZqycrcLDPR0,False,False
JafGvYovJYw,False,False
4ZrDf5KcjlA,True,False
oz80WnvCtbM,False,False
WvVsASN36Sk,False,False
Wf5y2OceDr4,True,False
lSyuaN-KJLc,False,False
X5SS55b3A4U,False,False
6ZDFjbvdxfo,True,False
w4ua6OiZzxE,True,False
ChkB74UiqiY,False,False
_7wbDa3n6tU,True,False
gkbUgsKwZ3A,True,False
ZRsoq6cJxIo,False,False
a7SSndYGC0I,True,False
pyn9gRO7im4,False,False
ujMagYnFjU0,True,False
jmx3XKugtHw,False,False
jTLTcFfPST4,False,False
LbLxPybZX6s,False,False
I7exFJJI84o,True,True
yJSZ7bFHnoQ,True,True
jRn9Flq6LgY,True,True
cTQ3Ko9ZKg8,False,False
J5vvQk7IKeo,True,True
EjjkYt3o1gc,True,False
Au2tgLjdGIs,False,False
6NMvQU9xNbo,True,False
NivpAiuh-s0,True,False
GWGbOjlJDkU,True,True
8h_N80qKYOM,False,False
hg3umXU_qWc,True,False
g9zy9pRfrRA,True,False
HMAOrGpkTsQ,True,False
Vg_szRdoDE8,True,False
3vQhGr_IAH0,False,False
jTiHz-NSU6g,True,False
roeZdWsRO5Y,True,False
QJPyMVA5EgM,False,False
y6XoP9gu9kU,True,False
rBINHXsDC5g,False,False
1KPQNE_cbdk,False,False
EoiTAvV7k8Q,True,False
Jz3FwpBWR_c,False,False
O4jj3Ai0Tsk,True,False
McRSGIHIVwE,False,False
dpMymbZsrR8,False,False
IgVqacSVNYU,True,False
DDH1CE76S7Q,True,False
lS3Ckk4L8rk,True,False
Zef51miHTTo,False,False
Wh_YunR-HtY,False,True
xOHVcuDu6_g,True,True
iWgnqBrP4-4,False,False
1NlBcfObExs,True,True
ECbpFqxHmA0,False,True
yJx-nPf4-Rk,True,True
ULaIL2VpLIQ,False,True
-lh4OGxhWHk,True,True
YrCiY423QQ8,True,True
J6NVOMCV3W0,True,True
GDnNxQJnQcQ,False,False
MtNxlqixw-4,True,True
Kd1XBVbuM_c,True,False
fAEHprS-rUo,True,False
nLv9bC-8BlY,True,False
Guu-q9oyVDE,True,False
dfs2cIPOKfU,True,False
vA6LbOVU2QA,True,False
Eljb4zi0bhM,False,False
xC1A0yOq5OY,False,False
Yug-OLXyuvI,False,False
GHzUR6UVjOA,True,False
w0jsYEwA5T8,True,False
JUIYq6lfs8M,False,False
3lpFC3dKVmI,True,False
HUJy0ii65-E,True,False
nFtOq80YlJM,True,False
cPBiPY0cE24,True,False
iH15Qtx-11Y,True,False
XWENIx9EGBk,True,True
20ADh8nm0wc,True,False
8Mc6zZxBTLA,True,False
Lscqihirc3c,True,False
NW0-m0x1sZ8,True,True
0RRVV4Diomg,True,False
S4PBTzEEPvY,True,True
qxns2YxP9jM,True,False
pgQcFhxue9c,True,True
uLiuNb3vD-A,True,True
1YR0GiarG4M,False,False
FC5PY3pdGYU,True,False
ctOITCQFico,True,False
dQmw0DrACUk,False,False
H_NvNR5nDL4,False,False
XexUsQTNj10,False,False
opYxjJmmWhA,True,False
_68ZtUDSkJk,False,False
5CIbVppMWR4,False,False
FB39w6tVP0I,False,False
ndXVS3bD63c,True,False
ASnFHM0flII,False,False
gVoDL4QE_ZU,False,False
i9PG1saPexE,False,False
Cvx8JlAdbDQ,False,False
CXB-rOBGCM8,True,False
Xjcbx3qy5nI,True,False
b8YVCkhwBjM,False,False
PbD2zf0_9zg,True,False
LFHkJeDWUzc,False,False
01wKmpC_Ew0,False,False
mszd7U-vfmE,False,False
AmeoIwB7QgM,False,False
Arje8UuKYS4,False,False
gCwE0tuv-jQ,False,False
M3KRWerE_sQ,False,False
FTawVUnWKdg,True,False
hPzCvE4mlJA,False,False
t2hjBFbyczA,True,False
-gcpO6vmC7E,False,False
sucj4qMtcgI,True,False
lzq0aYRErlI,False,False
WQ_c_6DAAhU,False,False
a4PH4O30wfI,False,False
fRsOAe_RguI,True,False
hyVcbQIph3A,False,False
SElQTTWVAcE,True,False
Tl1ycnEFk3I,True,False
k5JwRazWn0g,True,True
xVXMKWDmuqo,True,True
KhveSPkYkMc,True,True
WMrj90EplYY,True,False
b_TkFhj9mgk,True,False
vLfNSBXgB_4,True,True
4He-gYMI-Hw,True,True
oKaOQnOXOtM,True,True
o1zNIm8GVPY,True,False
to6eJvksu3M,True,True
mwIn9jNCYRs,True,True
kxLoycj4pJY,True,False
NDl-W2iE5uc,False,True
XD1mD9IICqI,True,True
YpixO37Yr7w,True,True
2Zxj1J3LUiU,False,False
Bs48n_NMc9g,False,False
JxsEhF9kb3s,False,False
-QYfz4UgMJI,False,False
x6V1OfCNd8s,False,False
PjXmr0YJKr4,False,False
k-shmRYNOkc,False,False
SEOBLR2GjHQ,True,False
BTN7Gqp01pQ,False,False
xx4lTxXF_b8,True,False
2_rtTNfwSdw,True,False
